Date,jpm_hist_vol_10,jpm_hist_vol_30,jpm_hist_vol_50,jpm_hist_vol_100,jpm_adj_close,jpm_volume,bac_adj_close,bac_volume,msft_adj_close,msft_volume,jnj_adj_close,jnj_volume,spx_adj_close,spx_volume,fnma_adj_close,fnma_volume,ust_adj_close,FEDL01,CPI,UE,CCI,GDP,citi_adj_close,citi_volume,ms_adj_close,ms_volume,ry_adj_close,ry_volume,wfc_adj_close,wfc_volume,jpm_10d_ma,jpm_20d_ma,jpm_30d_ma,jpm_rsi,bac_10d_ma,bac_20d_ma,bac_30d_ma,bac_rsi,ms_10d_ma,ms_20d_ma,ms_30d_ma,ms_rsi,ry_10d_ma,ry_20d_ma,ry_30d_ma,ry_rsi,wfc_10d_ma,wfc_20d_ma,wfc_30d_ma,wfc_rsi,citi_10d_ma,citi_20d_ma,citi_30d_ma,citi_rsi
6/29/2023,23.073,17.244,19.922,27.074,143.43,15423230,28.66,68376444,334.57,24354110,163.29,4927711,4378.41,615647686,0.4411,1563911,3.7639,5.07,4,3.7,102.5,2.2,46.29,18840782,85.24,9066524,124.92,2694434,42.45,23956315,145.726,150.401,152.261,17.41803279,28.915,30.136,30.56966667,24.70784641,85,88.522,88.817,22.52888318,125.889,127.863,128.1743333,19.44121071,42.97,44.353,44.57,17.94520548,46.425,46.769,46.51733333,43.5483871
6/28/2023,13.237,16.551,18.247,26.506,138.59,7558644,28.07,37803818,328.6,21520582,163.63,6978804,4328.82,1102248607,0.4365,1324314,3.7212,5.07,4,3.7,102.5,2.2,46.23,13394927,83.99,4781571,125.23,3416337,40.62,13959577,144.698,149.5295,151.762,15.13802315,28.755,29.942,30.474,23.0529595,84.778,88.084,88.69533333,21.68004941,125.804,127.5985,128.092,23.59952324,42.661,44.0955,44.46833333,15.85956416,46.28,46.6865,46.58033333,42.52607184
6/27/2023,13.208,16.639,18.415,26.616,139.2,8154024,28.24,39081782,335.02,23146901,165.48,9450724,4348.33,560134153,0.432,688039,3.7347,5.07,4,3.7,102.5,2.2,46.4,11863267,84.43,6639866,123.62,4917888,40.91,11749594,143.803,148.6015,151.2756667,17.83807829,28.643,29.7335,30.38666667,28.64583333,84.644,87.6285,88.591,25.63270604,125.582,127.279,127.9633333,21.04144527,42.426,43.819,44.37466667,20.27883397,46.182,46.632,46.64566667,46.26506024
6/26/2023,14.137,16.782,18.506,26.627,139.19,8429727,28.09,47519250,339.71,23556764,165.62,5486186,4381.89,701610605,0.4379,394222,3.7946,5.07,4,3.7,102.5,2.2,46.24,13253938,83.59,6377449,122.32,2903073,40.59,13618534,142.98,147.72,150.7193333,18.05493021,28.55,29.5305,30.28066667,35.79175705,84.507,87.087,88.42833333,36.98501873,125.287,126.792,127.7913333,20.53941909,42.211,43.5745,44.245,21.76870748,46.153,46.5895,46.68166667,49.87012987
6/23/2023,13.976,17.422,24.964,26.627,138.85,9919539,27.75,55181057,333.56,25117799,163.88,7177549,4365.69,725393256,0.4358,1036408,3.7189,5.07,4,3.7,102.5,2.2,46.02,13249051,83.58,10026628,123.61,3219843,40.61,18952026,142.35,146.7625,150.1223333,21.17212249,28.459,29.2855,30.143,35.40772532,84.525,86.5325,88.245,39.10891089,125.096,126.421,127.6366667,31.5942029,42.04,43.284,44.09666667,26.17124394,46.188,46.5075,46.688,51.82186235
6/22/2023,13.923,17.367,24.919,26.631,139.58,10076325,27.96,50742895,338.05,26375407,164.13,7996117,4388.71,2045540605,0.4341,959224,3.7207,5.07,4,3.7,102.5,2.2,46.63,11842673,84.5,6214845,124.59,3540068,41.06,11506653,141.874,145.994,149.5743333,25.2530634,28.402,29.0845,30.03166667,30.16241299,84.639,86.057,88.102,41.92634561,125.004,126.129,127.533,42.54254254,41.869,43.039,43.97033333,29.58397535,46.277,46.4865,46.71866667,41.37931034
6/21/2023,8.288,16.199,24.424,26.478,142.32,9926459,28.57,39553443,342.33,46551985,164.23,13426606,4409.59,748295367,0.4392,1080216,3.7613,5.08,4,3.7,102.5,2.2,47.41,10550713,86.34,6343133,124.76,4125373,41.65,11686483,141.785,145.3025,149.1066667,35.97883598,28.431,28.9285,29.937,41.43167028,84.94,85.684,88.00866667,52.37698082,124.787,125.8585,127.4086667,44.55645161,41.745,42.765,43.85366667,37.85822021,46.48,46.4865,46.75866667,50.2283105
6/20/2023,9.192,16.286,24.418,26.479,142.53,8431008,28.87,39040906,348.1,38899075,163.73,7138314,4425.84,727422361,0.4445,3765358,3.7165,5.07,4,3.7,102.5,2.2,47.61,12779388,86.73,7384929,125.36,739712,41.89,16681109,141.574,144.7165,148.6776667,37.93783917,28.41,28.7955,29.85966667,48.35886214,85.021,85.3625,87.92233333,57.64909248,124.651,125.6435,127.265,50.45226131,41.586,42.5465,43.74666667,43.30708661,46.561,46.491,46.802,59.12162162
6/16/2023,8.003,16.165,24.358,26.482,143.26,13813512,29.19,53050203,337.34,26003791,161.56,6699139,4372.59,658428877,0.4361,1526670,3.7862,5.08,4,3.7,102.5,2.2,48.19,18223034,88.09,13153082,125.88,9148092,42.18,36422065,141.239,144.1965,148.2136667,44.95461826,28.409,28.72,29.77866667,55.84988962,85.189,85.17,87.82733333,70.62445031,124.58,125.484,127.1033333,51.76125245,41.464,42.3755,43.629,48.87459807,46.706,46.5495,46.83933333,72.34042553
6/15/2023,10.698,17.013,24.37,26.492,143.09,9343096,29.37,42044889,334.29,22951279,160.74,6066788,4369.01,661476814,0.437,2122913,3.8133,5.08,4,3.7,102.5,2.2,48.56,14926131,89.05,8603207,125.83,2515114,42.36,14188171,141.004,143.682,147.718,46.54505252,28.477,28.7185,29.691,59.17030568,85.554,85.304,87.74366667,73.14890155,124.612,125.3755,126.954,51.55945419,41.432,42.2565,43.50233333,46.55462185,46.958,46.6645,46.86933333,73.73737374
6/14/2023,14.063,17.427,24.358,26.466,141.49,9068729,29.12,38322767,331.85,24306753,159.9,6511261,4338.93,578353328,0.443,938903,3.7356,5.08,4,3.7,102.5,2.2,48.24,22052968,87.98,5772521,125.18,2683547,42.08,14826069,140.81,143.268,147.204,45.36637931,28.523,28.719,29.59833333,59.17030568,85.828,85.414,87.624,67.44186047,124.638,125.2635,126.788,40.77976818,41.395,42.1825,43.367,43.37152209,47.153,46.789,46.897,74.23728814
6/13/2023,14.418,18.665,24.584,26.58,142.02,7701567,29.4,42718764,326.79,22528950,160.01,6264779,4298.86,592889909,0.4513,2708189,3.7394,5.08,4,3.7,102.5,2.2,48.69,14062720,88.28,6089183,124.82,2533286,42.65,18863972,141.153,142.9255,146.7373333,42.58210646,28.656,28.7055,29.51333333,53.9408867,86.257,85.5175,87.475,60.6884058,124.597,125.2005,126.598,40.14522822,41.598,42.1295,43.263,43.18555008,47.399,46.8395,46.924,69.168357
6/12/2023,17.192,19.228,24.559,26.56,141,7600196,29.13,41062818,325.26,23277708,160.26,5818952,4293.93,742367269,0.447,544209,3.7179,5.08,4,3.7,102.5,2.2,48.45,13802676,87.44,7055035,123.97,2071824,41.83,19435624,141.333,142.568,146.1786667,33.21364452,28.745,28.694,29.404,49.16864608,86.558,85.601,87.27166667,54.5215101,124.632,125.107,126.3966667,37.35521236,41.69,42.058,43.10933333,38.50658858,47.604,46.893,46.956,66.73189824
6/9/2023,17.106,20.252,24.672,26.655,141.01,7253946,29.27,32692011,323.38,40717129,158.52,6504285,4267.52,581027111,0.4499,1127966,3.7952,5.08,4,3.7,102.5,2.2,48.3,11747715,86.21,6284031,123.98,1965887,42.13,11101144,141.515,142.2475,145.6516667,35.75562701,28.863,28.7065,29.308,57.55208333,86.82,85.6635,86.998,53.48837209,124.798,125.0425,126.1273333,41.76533907,41.844,42.0275,42.99766667,45.70982839,47.81,46.9815,46.99633333,74.78070175
6/8/2023,17.381,20.389,24.698,27.117,140.73,7370043,29.23,41483100,333.68,20396223,158.18,5073642,4283.85,597332929,0.445,1084312,3.6602,5.08,4,3.7,102.5,2.2,48.1,12060852,86.31,6796210,123.3,2720229,42.37,17159322,141.703,142.0265,145.076,40.23154848,29.011,28.735,29.194,57.4025974,87.093,85.809,86.71933333,54.63203463,124.767,124.9315,125.8696667,41.36460554,42.02,42.03,42.86266667,49.37694704,48.018,47.103,47.011,70.06651885
6/7/2023,17.267,20.725,24.696,27.234,140.69,9281389,29.48,44502592,335.94,21307053,158.32,6828969,4273.79,705674299,0.435,491891,3.6831,5.08,4,3.7,102.5,2.2,48.01,15457442,86.5,7410772,123.09,2051852,42.07,17781833,141.814,141.844,144.6006667,61.64079823,29.163,28.7825,29.11066667,70.08547009,87.293,85.966,86.469,61.96377502,124.617,124.8105,125.625,38.46982759,42.121,41.995,42.733,64.82617587,48.156,47.2165,47.043,69.60352423
6/6/2023,18.312,21.334,24.629,27.491,139.34,9329541,29.23,46297873,335.4,25873769,156.97,7659721,4282.37,720758201,0.4362,1160275,3.6907,5.08,4,3.7,102.5,2.2,47.22,14189160,85.86,6903876,123.71,2487275,41.26,18825118,141.516,141.6505,144.0403333,50.71721311,29.229,28.83,29.02866667,63.78830084,87.245,86.0925,86.20433333,56.68849392,124.512,124.6495,125.4096667,50.54282268,42.082,41.9135,42.53733333,53.23475046,48.137,47.3085,47.03666667,57.94573643
6/5/2023,19.552,22.355,25.38,27.49,139.09,9685780,28.54,38696290,332.58,26773851,154.54,7901348,4221.02,1762055659,0.435,772711,3.595,5.08,4,3.7,102.5,2.2,46.24,12463539,83.74,7322218,122.92,3715543,40.45,19433788,141.172,141.373,143.535,49.5,29.196,28.803,28.929,55.44794189,86.946,85.9835,85.89033333,50.62656642,124.268,124.4595,125.185,53.85604113,41.938,41.762,42.34366667,48.81355932,48,47.2805,46.994,50
6/2/2023,19.287,22.166,25.551,27.469,140.47,12922471,28.71,66578060,328.39,45950553,155.06,11324588,4179.83,682208422,0.44,2009350,3.6426,5.08,4,3.7,102.5,2.2,46.32,19455639,84.35,6218489,124.06,4814442,41.24,16906059,140.893,141.066,143.0953333,57.33695652,29.148,28.7785,28.86266667,62.12121212,86.572,85.8805,85.63733333,53.06284805,124.086,124.333,125.018,52.94888598,41.844,41.654,42.19833333,54.72263868,47.813,47.2595,46.97066667,52.56849315
6/1/2023,15.146,21.208,25.19,27.299,137.58,12248094,27.78,57426132,331.21,29503070,154.37,5593080,4205.52,696802591,0.4502,1534456,3.6866,5.08,4.9,3.4,103.7,2.2,44.84,15757110,82.07,6857451,121.2,5586723,40.06,17079390,140.342,140.673,142.5686667,42.42424242,28.989,28.733,28.80866667,48.07692308,85.874,85.714,85.494,41.27781766,123.623,124.1175,124.7913333,32.17665615,41.614,41.523,42.04233333,43.24324324,47.441,47.1995,46.92333333,36.66169896
5/31/2023,13.401,20.733,25.818,27.215,135.71,14219906,27.79,61905184,332.89,36630633,154.35,6845396,4205.45,742956859,0.4568,760229,3.7983,5.08,4.9,3.4,103.7,2.2,44.32,18154085,81.76,9559219,121.43,5244580,39.81,27221068,139.764,140.287,142.1,23.19545823,28.856,28.6895,28.76466667,40.44117647,85.252,85.54,85.36,31.53225806,123.248,123.943,124.5916667,32.60188088,41.387,41.391,41.91733333,36.96883853,47.049,47.101,46.87566667,26.04651163
5/30/2023,20.48,20.427,26.279,27.31,137.46,7399867,28.26,41819575,325.92,43301743,154.41,6886056,4151.28,582283061,0.4501,1023723,3.8174,5.08,4.9,3.4,103.7,2.2,44.7,12431128,83.42,5876752,123.11,3500549,40.98,14752581,139.308,140.2305,141.7196667,31.72314348,28.742,28.699,28.71766667,42.82352941,84.766,85.5115,85.267,37.89319678,123.077,123.837,124.4926667,39.43661972,41.22,41.409,41.82633333,44.30538173,46.65,47.0245,46.77633333,28.05429864
5/26/2023,21.052,20.704,26.355,27.332,136.94,8579941,28.31,57879079,313.85,23384887,156.66,5015148,4115.24,625447278,0.4513,336485,3.7419,5.08,4.9,3.4,103.7,2.2,44.6,11962604,83.9,7411581,123.49,958713,41.23,17399404,138.902,140.1175,141.346,26.86676428,28.66,28.7025,28.68266667,38.94472362,84.412,85.485,85.20466667,33.62001564,123.029,123.8305,124.4143333,38.62987631,41.16,41.425,41.75866667,44.02515723,46.265,46.9345,46.68366667,20.81300813
5/25/2023,20.944,20.645,27.868,27.331,135.67,8472505,28.17,40517781,315.26,30797173,156.81,5793009,4145.58,558748206,0.4549,1505085,3.6919,5.08,4.9,3.4,103.7,2.2,44.23,18109407,83,6962803,123.08,4531568,40.9,17691783,138.368,139.9415,140.9543333,24.86449864,28.55,28.7065,28.65433333,34.7715736,84.091,85.4555,85.13933333,26.23723488,122.939,123.8685,124.3413333,37.35050598,41.037,41.4405,41.69733333,40.98765432,45.858,46.834,46.607,14.79674797
5/24/2023,22.547,30.198,28.19,27.356,135.34,8577997,28.1,50606887,321.18,24115664,156.87,5675927,4192.63,685778027,0.4549,1311662,3.7148,5.08,4.9,3.4,103.7,2.2,44.49,23744870,81.22,6827807,121.48,7095037,40.87,21193748,137.829,139.766,140.6273333,27.20533729,28.437,28.724,28.63566667,36.43617021,83.582,85.3375,85.06666667,24.85119048,122.757,123.762,124.2066667,34.34856176,40.887,41.4535,41.649,42.29299363,45.497,46.7575,46.56766667,19.21182266
5/23/2023,22.025,30.014,30.33,27.333,136.59,9514897,28.58,51400415,318.34,27546701,158.91,6527141,4191.98,653367048,0.457,443275,3.6726,5.08,4.9,3.4,103.7,2.2,45.91,13797106,82.64,5521191,123.75,5094315,41.21,26116555,137.419,139.6165,140.369,30.89373681,28.347,28.755,28.63733333,39.64646465,83.196,85.2445,85.04266667,30.63186813,122.823,123.72,124.148,46.10342316,40.801,41.461,41.597,40.5511811,45.287,46.7215,46.57333333,30.31161473
5/22/2023,21.082,29.77,30.76,27.291,138.03,11402476,28.34,36473656,318.52,27275991,158.48,5172966,4198.05,665798957,0.455,632672,3.6457,5.08,4.9,3.4,103.7,2.2,45.79,14471027,82.27,5519979,125.88,6571838,40.98,27519430,137.288,139.402,140.1963333,39.84962406,28.258,28.7435,28.63933333,39.94910941,82.837,85.041,85.00733333,31.65365507,123.04,123.776,124.113,56.36242505,40.773,41.4275,41.53333333,43.9544808,45.144,46.6405,46.587,30.83573487
5/19/2023,20.646,29.589,31.004,27.265,139.18,13492239,28.11,50062477,314,24315012,158.99,6840687,4158.77,561421418,0.469,960210,3.5641,5.08,4.9,3.4,103.7,2.2,45.71,15416215,82.24,11183550,127.19,5626673,40.03,19774940,137.297,139.2345,140.0143333,44.19784401,28.215,28.7055,28.607,35.5721393,82.687,84.8165,84.88466667,34.60046548,123.467,123.8675,124.1286667,59.8405886,40.731,41.3345,41.41833333,36.328125,45.091,46.5455,46.55066667,31.14992722
5/18/2023,20.504,29.545,31.492,27.265,139.5,10999607,28.47,51146054,311.74,26730347,159.34,5599505,4109.9,542788546,0.4605,894914,3.5339,5.08,4.9,3.4,103.7,2.2,46.39,17618009,84.49,5367747,127.9,5683763,40.21,27213897,137.2,139.0465,139.7773333,46.11005693,28.191,28.6695,28.58266667,41.24423963,82.701,84.6365,84.82066667,43.94946809,123.851,123.9685,124.1723333,64.07588739,40.628,41.236,41.312,35.82677165,45.098,46.4555,46.539,38.36734694
5/17/2023,22.394,29.538,34.081,27.25,138.45,12711522,28.57,61750414,309.46,16336547,159.55,5104486,4136.28,552093777,0.4701,541298,3.5019,5.08,4.9,3.4,103.7,2.2,47.08,16359050,83.91,8216745,128.75,4664454,40.46,29241596,137.287,138.8145,139.5443333,43.3412604,28.27,28.6295,28.57866667,39.14081146,82.885,84.3795,84.771,41.60725859,124.606,124.1145,124.2803333,66.66666667,40.668,41.141,41.238,39.3659181,45.322,46.3815,46.57366667,44.1509434
5/16/2023,17.206,28.388,33.357,26.88,134.32,6483267,27.36,33347548,308.97,19774696,160.78,3904327,4124.08,590608874,0.48,907085,3.4625,5.08,4.9,3.4,103.7,2.2,45.28,9208034,81.86,6866966,128.3,7448686,38.39,21823892,137.148,138.456,139.2406667,37.19387755,28.227,28.5415,28.53533333,31.84466019,82.895,84.0735,84.65833333,38.12351544,125.293,124.2705,124.393,63.65258775,40.526,40.9565,41.10266667,33.74858437,45.418,46.2335,46.54,39.17410714
5/15/2023,20.229,28.64,34.004,26.914,135.23,7639451,27.65,38722801,310.11,31680179,160.99,5867620,4130.62,630971185,0.4662,1467893,3.3843,5.08,4.9,3.4,103.7,2.2,46.05,11911307,82.95,5032104,130.92,7526338,38.77,24405846,136.925,138.1165,139.1286667,40.47384008,28.166,28.454,28.52133333,40.63157895,82.848,83.807,84.62366667,47.50158128,126.074,124.5755,124.5826667,71.45922747,40.305,40.7625,41.041,40,45.553,46.1015,46.534,48.91428571
5/12/2023,20.063,28.563,33.947,26.892,134.1,9988598,27.09,38142001,312.31,30078044,161.65,6756629,4137.64,580390286,0.48,708419,3.4426,5.08,4.9,3.4,103.7,2.2,45.45,12812774,82.39,5208882,129.89,3014697,37.49,17658639,136.641,137.7715,138.9586667,34.08295852,28.044,28.352,28.483,34.24124514,82.697,83.5545,84.55566667,43.78172589,126.714,124.8715,124.7916667,65.73124663,39.931,40.5455,40.927,28.90888639,45.638,45.9515,46.50233333,45.30744337
5/11/2023,23.824,28.335,34.1,26.798,136.05,7057277,27.39,34897272,307,21340829,161.05,5520642,4119.17,541650020,0.478,1820579,3.5186,5.08,4.9,3.4,103.7,2.2,46.03,11222767,82.63,6717818,129.84,3769347,38.33,18536194,136.679,137.5235,138.854,45.98846356,27.966,28.258,28.45966667,45.67627494,82.66,83.3755,84.52366667,52.04081633,127.39,125.1645,125.0423333,77.48091603,39.674,40.3555,40.85166667,39.88304094,45.818,45.838,46.49533333,57.10872162
5/10/2023,24.438,28.333,34.169,26.814,136.48,8133416,27.32,44446442,308.65,21318613,162.31,4994929,4138.12,661637743,0.485,2585447,3.5072,5.08,4.9,3.4,103.7,2.2,46.37,11839959,83.72,4884945,128.96,6021074,38.28,17941573,136.793,137.311,138.775,52.18377765,27.888,28.1625,28.44533333,44.85776805,82.91,83.246,84.52833333,56.75862069,128.138,125.4475,125.2206667,72.99938913,39.415,40.151,40.774,40.83832335,46.006,45.7515,46.507,62.51526252
5/9/2023,25.556,28.33,34.184,27.134,136.41,7343573,27.66,32188824,310.65,28197052,162.68,5194461,4136.25,727002283,0.4415,675344,3.437,5.08,4.9,3.4,103.7,2.2,46.52,10188789,84.37,4381352,129.43,3962361,38.54,18999064,136.775,137.097,138.6693333,46.70846395,27.796,28.0715,28.43533333,43.24324324,83.083,83.1395,84.524,53.52112676,128.706,125.7645,125.382,70.84432718,39.148,39.9745,40.69,33.60215054,46.067,45.677,46.50333333,61.4321608
5/8/2023,27.414,28.252,34.239,27.134,137.07,7484872,27.69,34245451,305.41,22519907,162.13,5127992,4061.22,680765237,0.431,1273634,3.3787,5.08,4.9,3.4,103.7,2.2,46.36,8760860,84.43,5825326,131.35,5901491,38.38,22735421,136.679,136.9835,138.4943333,50.40397763,27.731,27.9945,28.406,42.98642534,83.299,83.068,84.46033333,52.02754399,129.253,126.1465,125.6016667,73.53293413,38.888,39.8305,40.581,30.6122449,46.124,45.634,46.46833333,60.97256858
5/5/2023,29.623,29.308,34.301,27.133,136.74,11261394,27.71,50087053,304.4,22360754,162.87,5937170,4090.75,684397559,0.44,1311027,3.3356,4.83,4.9,3.4,103.7,2.2,46.32,13384480,84.88,8287968,130.99,3729615,37.94,27039663,136.435,136.866,138.3013333,53.53135314,27.691,27.953,28.36733333,44.65116279,83.563,83.125,84.39866667,57.44849445,129.633,126.55,125.7893333,73.75375375,38.679,39.705,40.44933333,30.16085791,46.185,45.638,46.42533333,63.58907672
5/4/2023,26.597,29.365,34.057,27.066,134.12,17089164,26.99,82173808,305.41,26404431,165.03,7541724,4119.58,601566286,0.4354,835959,3.4239,4.83,4.9,3.4,103.7,2.2,44.9,20601824,82.61,10359176,129.27,3888405,36.72,53246973,135.897,136.5485,137.9966667,46.50229358,27.543,27.867,28.294,38.78787879,83.375,83.038,84.216,55.30129672,129.77,126.8105,125.9023333,73.22599881,38.33,39.479,40.26733333,26.01156069,46.036,45.567,46.31566667,52.31638418
5/3/2023,26.113,29,33.977,26.986,135.98,12930906,27.86,51139533,305.56,21294115,163.6,4893426,4167.87,787608270,0.429,524121,3.5681,4.83,4.9,3.4,103.7,2.2,45.67,14533528,84.75,6546482,131.12,3839931,38.65,25202737,135.65,136.4685,137.7596667,48.31024931,27.472,27.871,28.24366667,43.25842697,83.459,83.172,84.07266667,57.62834418,130.007,127.3065,126.0786667,72.5382263,38.149,39.4085,40.14366667,37.5,45.895,45.6085,46.21933333,48.53658537
5/2/2023,23.878,29.393,33.664,26.802,138.92,14113447,28.16,70797721,307.26,36469613,163.7,6024864,4169.48,702603285,0.4328,415354,3.422,4.83,5,3.5,104,2.2,46,19450095,86.29,6319059,131.44,6896410,38.84,36239477,136.11,136.629,137.674,52.27621483,27.552,27.8895,28.21166667,48.33333333,83.902,83.3985,84.01633333,63.4,130.321,127.807,126.2873333,69.11966988,38.194,39.36,40.03566667,39.50980392,45.967,45.6925,46.14466667,51.24851367
5/1/2023,22.232,29.691,33.726,26.661,141.2,20415762,29.04,34076802,304.83,46462638,163,5739700,4135.35,687858779,0.4366,256444,3.5204,4.83,5,3.5,104,2.2,47.25,18314751,87.93,7745447,134.37,7317613,40.39,26564347,136.707,136.816,137.6466667,54.88394584,27.691,27.9285,28.19966667,57.68595041,84.4,83.624,84.00466667,67.128236,130.666,128.37,126.6056667,72.21534653,38.356,39.3305,39.96033333,51.66666667,46.087,45.82,46.09666667,58.03757829
4/28/2023,19.602,29.274,33.361,26.45,138.24,9887262,29.28,45592453,295.37,64599182,162.62,5518174,4055.99,652256285,0.428,1077912,3.4485,4.83,5,3.5,104,2.2,47.07,15222070,89.97,6374592,134.51,5712205,39.75,20192960,137.121,136.881,137.5546667,47.29845626,27.91,27.977,28.20466667,56.8296796,85.158,83.9275,84.089,66.70731707,131.128,128.921,126.957,71.19948685,38.582,39.2565,39.891,47.95737123,46.249,45.9435,46.05066667,53.74449339
4/27/2023,19.483,31.766,33.428,26.827,137.05,9041092,28.89,33060075,275.42,45772236,165.18,6263103,4071.63,546190361,0.429,1088479,3.3996,4.83,5,3.5,104,2.2,47.03,16541447,90.26,6375752,133.59,6640388,39.66,21695753,137.221,136.95,137.4226667,47.01619778,28.06,28.013,28.192,52.57234727,85.921,84.2905,84.224,69.70825574,131.503,129.4465,127.2773333,65.45338442,38.715,39.1945,39.80866667,46.3963964,46.349,46.0835,46.00833333,49.70344009
4/26/2023,44.367,32.015,33.281,26.771,135.23,14416145,28.44,45848397,281.77,26611014,163.68,5278892,4137.04,673695731,0.44,658316,3.4901,4.83,5,3.5,104,2.2,46.86,16984588,88.44,6429111,132.27,9462266,39.46,26915624,137.096,136.9445,137.2393333,52.15130024,28.172,28.03,28.16566667,59.89010989,86.393,84.6515,84.295,70.71788413,131.834,129.986,127.5763333,62.00846945,38.833,39.124,39.71166667,55.79631636,46.398,46.202,45.967,61.61764706
4/25/2023,42.169,34.93,33.07,26.712,137.67,10629325,28.84,49718810,285.76,21676387,162.69,7014214,4133.52,650426296,0.445,832122,3.5718,4.83,5,3.5,104,2.2,47.9,15373966,88.06,5806698,131.76,10445700,40.55,20727970,137.222,136.9985,137.1386667,55.37918871,28.29,28.043,28.14433333,60.68222621,86.762,84.9225,84.347,66.84245221,132.067,130.3865,127.8653333,52.91262136,39.034,39.091,39.661,58.95372233,46.536,46.3015,45.96333333,63.0834512
4/24/2023,38.669,34.942,32.789,26.536,140.73,7567666,29.76,28020283,286.11,23244363,163.58,9498768,4129.79,544963738,0.4493,817869,3.5318,4.83,5,3.5,104,2.2,49.03,11208824,90.2,5004416,133.47,18708159,41.45,17327817,137.588,137.1335,137.185,63.47013409,28.497,28.114,28.162,72.51264755,87.339,85.319,84.49166667,73.31343284,132.279,130.766,128.1906667,61.85430464,39.341,39.1145,39.66733333,70.71129707,46.803,46.4635,46.02366667,73.55263158
4/21/2023,38.455,35.479,32.804,26.662,140.54,11842537,29.87,44759015,288.45,17150271,162.53,6752006,4154.52,557170578,0.4406,1358189,3.5908,4.83,5,3.5,104,2.2,49.03,14377315,91.12,6530957,135.3,7830926,41.24,23975297,137.968,137.2015,137.2333333,59.8249453,28.713,28.202,28.20633333,71.60278746,87.963,85.763,84.73766667,74.3545611,132.71,131.1715,128.6033333,66.17298578,39.671,39.175,39.69366667,66.29339306,47.074,46.6295,46.11666667,71.36752137
4/20/2023,38.008,36.135,33.001,26.82,140.81,10586245,29.9,43193780,288.37,20161845,161.01,14571485,4154.87,570112694,0.463,1696289,3.5756,4.83,5,3.5,104,2.2,49.4,20410153,90.43,6776077,134.75,4913229,41.67,19265538,138.637,137.267,137.2446667,59.5416483,29.004,28.2735,28.246,72.63157895,88.745,86.06,84.94033333,69.70052848,133.258,131.514,128.9596667,67.49244713,40.166,39.248,39.708,68.20622986,47.524,46.78,46.21933333,71.4893617
4/19/2023,37.804,40.122,33.032,26.816,141.22,9158112,30.06,65594193,288.8,23836223,165.67,8046428,4151.32,565824739,0.481,4577361,3.6004,4.83,5,3.5,104,2.2,50.4,14893974,90.45,13886156,134.69,5973488,42.24,23310493,139.161,137.4055,137.366,60.44290056,29.224,28.348,28.322,71.73913043,89.315,86.387,85.21966667,68.53658537,133.615,131.811,129.4093333,66.29491945,40.525,39.337,39.78066667,69.23076923,47.997,46.946,46.40466667,74.55696203
4/18/2023,38.441,40.17,33.156,26.866,141.4,13760139,30.56,114498760,286.14,20987917,165.84,7225127,4137.64,623387846,0.435,1394626,3.5128,4.83,5,3.5,104,2.2,50.08,16616195,89.85,10227555,134.3,12362842,41.87,27892257,139.409,137.7595,137.5556667,59.60088692,29.464,28.508,28.41433333,73.95659432,89.671,86.7865,85.48933333,65.99763872,133.901,132.111,129.8383333,60.09582478,40.828,39.511,39.84933333,67.75178026,48.405,47.186,46.59666667,73.07692308
4/17/2023,40.563,41.044,33.081,26.912,139.83,16050486,30.37,83704412,289.84,24222678,166.11,5640617,4146.22,590457622,0.417,745881,3.4449,4.83,5,3.5,104,2.2,49.69,19590430,89.29,8876929,133.09,9546894,41.3,31445105,139.272,137.9895,137.6346667,56.49432535,29.597,28.644,28.48466667,71.59090909,89.807,87.1035,85.685,62.93255132,133.773,132.2195,130.171,56.79172057,40.919,39.6375,39.86,66.86746988,48.649,47.368,46.763,70.03567182
4/14/2023,40.858,40.982,33.224,26.904,138.73,43931328,29.52,81110834,283.49,27403432,163.92,5764240,4091.95,538398239,0.415,902476,3.3906,4.83,5,3.5,104,2.2,49.56,33064471,86.71,7865921,132.67,9170156,39.64,40963063,139.321,138.221,137.6943333,60.35024697,29.621,28.7655,28.525,70.11128776,89.481,87.3195,85.77866667,61.80875576,133.589,132.3585,130.477,62.00564972,40.908,39.745,39.807,64.03846154,48.898,47.5735,46.92833333,82.7247191
4/13/2023,11.653,34.589,28.479,24.206,128.99,12450242,28.56,52261420,282.83,27276589,164.27,5903824,4108.94,530133222,0.41,801669,3.4262,4.83,5,3.5,104,2.2,47.3,15578939,85.69,5086018,132.09,3555531,39.66,22397755,138.515,137.868,137.4716667,38.4079602,29.588,28.824,28.538,55.48589342,89.024,87.4725,85.86833333,52.89408867,133.439,132.471,130.7773333,53.76260667,40.908,39.8115,39.76566667,55.94817432,48.925,47.637,47.03066667,59.46573751
4/12/2023,11.545,34.589,28.452,24.206,128.5,11820995,28.48,44313339,289.39,23102994,164.32,5353951,4109.11,567174261,0.404,631695,3.4168,4.83,5,3.5,104,2.2,46.92,14330872,85.47,4641952,131.87,8877258,39.19,20252925,137.842,137.469,137.2436667,31.19133574,29.592,28.882,28.55066667,52.5974026,88.727,87.56,86.01,47.25201072,133.399,132.6165,131.1236667,51.68100078,40.881,39.857,39.70966667,51.995439,48.931,47.6645,47.11166667,55.31177829
